time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	MrkvState
58.0	0.01924359172310415	0.020548011422071209	0.0070558960111003002	8.0287458523456809	1.0034517548313977	4.0
59.0	-0.0013407567967023536	-0.002019295369893718	0.002422939266039406	8.0109245865694483	0.9965529435280287	4.0
60.0	0.0020284424892576943	0.0034353681803431799	0.0036608614313604067	7.9385493375318505	0.9965529435280287	4.0
61.0	0.0069172910279540652	-0.0015933403023263154	-0.00075686799957196225	7.9235217897659718	0.9965529435280287	4.0
62.0	-0.016239392446432938	-0.0067052960236873363	-0.0092079157497107472	7.9565546153543396	0.9965529435280287	3.0
63.0	-0.021934153060769904	-0.02515301701354419	-0.013434609171087674	8.0338200430393645	0.9999953016405736	2.0
64.0	-0.021470240830726323	-0.019130952307301198	-0.0050705869639487387	8.105852215814533	0.9965529435280287	2.0
65.0	-0.00095765458736128684	-0.0091810246258233266	-0.0092273816581056392	8.2344990781582066	0.9965529435280287	1.0
66.0	-0.034545219797682047	-0.021680268434874105	-0.008409086128348682	8.4126013426867718	1.0034517548313977	0.0
67.0	-0.0021584266633357108	-0.0076706210941609038	-0.0043727513288464512	8.4973377365117795	0.9999953016405736	1.0
68.0	0.010482162923978328	0.009226361106492012	0.0035176612458988066	8.5544694286419585	0.9999953016405736	2.0
69.0	0.0042831217889794521	0.0019799100189383245	-0.012338450310317141	8.6791174899040087	0.9965529435280287	1.0
70.0	-0.021896397583298866	-0.022635213609030744	-0.018286876815626296	8.8298599193837681	1.0034517548313977	0.0
71.0	-0.0090167376105417668	-0.0054846718279395884	0.012707185810646296	8.9222808438403192	1.0034517548313977	1.0
72.0	0.0028683829927723531	-0.0034205166619888094	-0.023053719776471665	9.0724732111961668	0.9999953016405736	1.0
73.0	-0.013498475944454358	-0.0099788020944111544	-0.007817692965520831	9.2305756323103338	0.9965529435280287	0.0
74.0	0.0049605447773759803	-0.0062767180916061122	0.0051789093323838381	9.3073878768672476	0.9965529435280287	0.0
75.0	-0.031938491691487714	-0.011185504962089934	-0.021712770686977162	9.4852152992778294	1.0034517548313977	0.0
76.0	-0.00017758890465727206	-0.011289711195737656	-0.013826262045998183	9.6588813814013648	1.0034517548313977	0.0
77.0	-0.0089605837264269128	-0.00026612252828919769	0.0055750475017330159	9.716687329685513	1.0034517548313977	1.0
78.0	0.0042593594784400279	0.002969472482951957	-0.0061088616931053996	9.8027109473553757	0.9999953016405736	1.0
79.0	0.0095827449378469154	-0.0049438897288554273	-0.0069822234089484403	9.8837274233812167	0.9965529435280287	1.0
80.0	-0.0055497192073121204	-0.0042956035759382782	-0.0041475321159385736	9.9656762683585303	0.9965529435280287	1.0
81.0	-0.017675609661308128	0.0011201684012212554	-0.0042346237596615488	9.9645756216262775	0.9999953016405736	2.0
82.0	0.011103480591092146	0.0025777242752282326	-0.012396260776911416	10.045770980765008	1.0034517548313977	1.0
83.0	-0.011726980526886088	-0.012546070718209817	0.0094299732637247724	10.063694689179	0.9999953016405736	2.0
84.0	0.0041474983242523189	0.014930483648821519	0.0032930185806973877	10.03473550181999	1.0034517548313977	3.0
85.0	0.023450394066115848	0.012578585050730229	-0.0063586389236741647	10.007770006164231	0.9965529435280287	3.0
86.0	-0.0072081762200390809	-0.0095161358227283388	-0.012822136332006878	10.0411343513932	0.9965529435280287	2.0
87.0	-0.014935853457427511	-0.01401680677268341	0.0028148123902574929	9.9974577431717613	1.0034517548313977	2.0
88.0	-0.0093479453205725649	0.0021960297966429343	0.0074653283959432992	9.968269083497205	0.9999953016405736	3.0
89.0	0.028764249522657381	0.012572517555900914	-0.0051144915269844271	9.9441587632043902	0.9965529435280287	3.0
90.0	-0.0075295692085876609	-0.0030241969511249356	-0.0060731221141382408	9.9116626148904512	0.9999953016405736	3.0
91.0	-0.011657309766309326	-0.010057731962680727	-0.012749842370501197	9.9405379233258149	0.9965529435280287	2.0
92.0	-0.017955870497299381	-0.01434400675179609	0.0051239107421996166	9.9006898735120092	0.9999953016405736	3.0
93.0	0.025412733772767676	0.017761572629696187	-0.0057357130009703938	9.7817480819433094	0.9965529435280287	4.0
94.0	0.0094498185600003781	0.0083729621566908108	-0.00060768864405524869	9.7579234864941675	0.9965529435280287	3.0
95.0	-0.022145770957965133	-0.014836439792172806	0.0020719496567777052	9.6611071691963559	0.9965529435280287	4.0
96.0	0.0099559029689978429	0.0069719580554750138	-0.012754130225924198	9.62899712355585	1.0034517548313977	3.0
97.0	-0.010044169816468995	-0.013893160406404897	0.013661572442088793	9.554086823585239	1.0034517548313977	4.0
98.0	0.00016330385640855871	0.014681677637215423	-0.0051283642058097823	9.4760160104268554	0.9999953016405736	4.0
99.0	0.0086019765860592123	-0.0022129710655262314	-0.00073662006185903905	9.4019024187339877	1.0034517548313977	4.0
100.0	-0.019215957106133941	-0.0086466189480714495	-0.0029642183574360437	9.4083334268291221	1.0034517548313977	4.0
101.0	0.008723828440624859	0.0035848835570148896	0.0061201606491477767	9.2918675231249779	1.0034517548313977	5.0
102.0	0.016192414693393997	0.008923282754837808	-0.0098150216180230565	9.2377134977088211	0.9999953016405736	5.0
103.0	-0.0018536755555156881	0.001351775854209869	-0.00048575685364696253	9.0513954163686687	1.0034517548313977	6.0
104.0	0.018424256062333763	0.019759281476421517	0.017820401151488169	8.8461793109930422	0.9999953016405736	7.0
105.0	0.018345999728290305	0.017802354893519001	0.00020999404627949914	8.5804701349500121	0.9999953016405736	8.0
106.0	0.018122280545461583	0.012150053444148684	0.0023268614611524074	8.3354020571392127	0.9965529435280287	8.0
107.0	-0.0073585611212248769	-0.0066206236915218181	-0.0038679812283928805	8.1571189368630428	0.9999953016405736	7.0
108.0	-0.020400875405717667	-0.012602274110998443	0.0057108422656102498	7.9865279421815725	0.9965529435280287	7.0
109.0	0.0052955918897134302	-0.00034267052482721272	0.0017601238530633168	7.8226049012530776	0.9999953016405736	7.0
110.0	-0.011093012452783282	-0.0071065534309162348	-0.0070102231293840411	7.7138328014039912	0.9965529435280287	6.0
111.0	0.00047524723559755344	-0.014531796545786235	0.0023916494307858749	7.6104055393977275	0.9965529435280287	6.0
112.0	-0.017291258747687235	-0.00088249403406207017	0.00016638116230477396	7.5101711598221659	0.9999953016405736	6.0
113.0	-0.0042161173072363667	-0.006442422805050696	-0.004211666441758688	7.4680640618701144	0.9965529435280287	5.0
114.0	-0.016745698861692304	-0.016557515779163562	-0.0072108967164241922	7.411584099914764	1.0034517548313977	5.0
115.0	-0.0070043129560819484	-0.0065337956638412686	0.0020767151294638631	7.4295126971125054	0.9999953016405736	5.0
116.0	0.0029159108951923862	-0.00011213782733246469	-0.0052110817511971941	7.3824339738735461	0.9965529435280287	5.0
117.0	-0.0050968380997342688	-0.0057855390299040299	-0.00074499964274896135	7.3999678024846034	1.0034517548313977	4.0
118.0	-0.020538185449903767	-0.010664685133702223	0.0038148076897222549	7.3658958890615107	0.9999953016405736	5.0
119.0	0.024318542625831885	0.018861673136614271	0.0042289705039780801	7.2814049773235876	0.9999953016405736	6.0
120.0	0.0096260533760344769	0.013526838967433508	-0.0043021325541981736	7.1881227959709006	0.9999953016405736	6.0
121.0	0.019016766266650137	0.0056720606520823669	0.012047148254004603	7.0628956291606144	1.0034517548313977	7.0
122.0	0.02533966020211538	0.018924146588073759	0.013855870432733758	6.9139431188232425	0.9965529435280287	8.0
123.0	-0.00013557050877387178	0.0055125214642472997	-0.012096038527714376	6.8031200570310526	1.0034517548313977	7.0
124.0	-0.015394192005952406	-0.009981471314578938	0.015029818527625471	6.7237211838786424	1.0034517548313977	7.0
125.0	0.011991383226463662	0.0084614564470487652	0.011141329574212683	6.605768419242815	1.0034517548313977	8.0
126.0	0.012971478059631045	0.017437920358090248	0.0094286185291473923	6.4571681185995802	1.0034517548313977	9.0
127.0	0.017599932283465167	0.0098232168948815951	0.0027810694877164199	6.3255699610661793	0.9999953016405736	9.0
128.0	-0.0099129604611984806	-0.0047516788607027544	-0.010110075117628792	6.2242747776953804	1.0034517548313977	8.0
129.0	-0.011823510115990893	-0.007137163912330019	0.0091804837157201946	6.1339486813207174	0.9965529435280287	8.0
130.0	-0.0079145862277828632	-0.0032190102154194405	-0.0050650212122737015	6.0813816064271808	0.9999953016405736	7.0
131.0	-0.011937461453024559	-0.014492918112743086	-0.003139660319046611	6.0687226568040646	1.0034517548313977	6.0
132.0	0.00090929761513849905	-0.0040691210899734404	0.013077777351956713	6.0276882954286055	1.0034517548313977	7.0
133.0	0.00036567708918865127	0.008402120535288396	-0.0043344639742524532	6.0266498273614832	1.0034517548313977	7.0
134.0	0.0069459203063516883	0.0017052181647192188	0.0052262739044304368	5.9935359895809395	1.0034517548313977	7.0
135.0	0.0040415071076122661	-0.004110043887748091	-0.0080884633154406221	5.991172525131975	1.0034517548313977	7.0
136.0	0.00074453197862317522	0.0075854265241528246	0.0065794066738276841	5.9037494936045167	0.9965529435280287	8.0
137.0	0.027596911485354994	0.017386976795426515	0.0047491394442808893	5.7745080866105249	1.0034517548313977	8.0
138.0	-0.0064305116199491474	-0.0036212176892338466	0.0081554150520301849	5.7575463121085964	0.9999953016405736	8.0
139.0	-0.0018689580079096629	0.0071859782411735768	0.0015342940216589718	5.6465229404427975	0.9965529435280287	9.0
140.0	-0.00020452659967308551	0.0053892204990426962	-0.0037963824902254584	5.5811305023564239	0.9965529435280287	8.0
141.0	0.0011829155020316728	-0.0056613856095714538	0.0046295276273774222	5.5134289503137559	0.9999953016405736	8.0
142.0	-0.0061643176039787168	-0.0039055564566125162	0.0015123154754241447	5.4984441157527684	0.9965529435280287	7.0
143.0	0.0016820192759085112	-0.0027992184273396836	0.0035578570176824503	5.4331392481476115	0.9965529435280287	7.0
144.0	0.0042049256258892415	-0.0022499183655694116	0.00077428213051407291	5.4512219188224638	0.9965529435280287	6.0
145.0	-0.02472707903432729	-0.010438361046699721	-0.0026063246326571143	5.4605950375782841	1.0034517548313977	6.0
146.0	0.00087129295458748812	-0.0029618565576900319	0.0070044013165163482	5.5342852974978189	0.9999953016405736	6.0
147.0	0.0060373615213081266	0.002273623253380791	-0.0065284522376112541	5.5466843364958001	0.9965529435280287	6.0
148.0	0.0060181840847600421	0.0018288118181258445	0.0036580302645910501	5.5639396172108286	0.9965529435280287	6.0
149.0	0.0050836770579604507	0.0083420581596609644	0.0054677059091414321	5.5353039953609873	0.9965529435280287	6.0
150.0	-0.0039933823765005011	-0.0034901253920542885	-0.0050676109072350789	5.5790093454962166	1.0034517548313977	5.0
151.0	-0.0068006758845411269	-0.0116562181899071	0.00046119505025185581	5.6246214646056831	1.0034517548313977	5.0
152.0	-0.0081976084182529135	-0.0037555507036030888	0.0015847004342767201	5.7235679325058531	1.0034517548313977	4.0
153.0	-0.022838585435008107	-0.019025565762564089	-0.016246932655859428	5.8386058600859343	0.9999953016405736	4.0
154.0	0.0091068187570236547	0.0075707461131013232	0.010088085106276679	5.8807980898385246	1.0034517548313977	5.0
155.0	0.016718601400418295	0.020708237180032188	0.010745398490926483	5.8881552886091315	1.0034517548313977	6.0
156.0	0.014857763731570259	0.0083137616814556586	-0.0063935159641267947	5.9287817104074705	0.9999953016405736	6.0
157.0	0.0091307487544858984	0.0070646453620890615	0.0053178794787131223	5.8832639270654807	0.9965529435280287	7.0
158.0	-0.012643136642438796	0.007828642233157046	-0.0079279388794504108	5.8681232391738218	1.0034517548313977	6.0
159.0	0.010292578505456632	-0.011617975005490014	0.0047403453138339657	5.8650221503587776	0.9965529435280287	6.0
160.0	0.00069298246652570172	0.0073462479133484804	0.0043028237508781486	5.8135274185325034	0.9999953016405736	7.0
161.0	0.010261409455702572	0.0075607404659919913	-0.0067129709972515855	5.7956710835597436	0.9965529435280287	6.0
162.0	-0.010570173983525832	-0.011621848031322254	0.0066819442792959982	5.7952906193370186	1.0034517548313977	6.0
163.0	-0.00818164489796952	0.0072552041573909903	0.0093142020754357763	5.7605790361452049	0.9965529435280287	7.0
164.0	0.015083461733286049	0.0093462129096771734	-0.0033058377855335053	5.7630569766243331	0.9965529435280287	6.0
165.0	-0.013446948741043463	-0.017950566644929583	-0.012594295502139169	5.7886180608026425	1.0034517548313977	5.0
166.0	-0.014003722548622116	-0.011611634055562384	0.0094484530389924715	5.8388205681358434	0.9965529435280287	5.0
167.0	0.0055411023664592163	-2.0713266281904841e-05	-0.004124394070296647	5.8780675552646091	0.9999953016405736	5.0
168.0	0.0029760982772131933	0.0070947944424888665	0.0050045117306399822	5.8713201587869346	1.0034517548313977	6.0
169.0	0.014322596599141757	0.020566080121101185	0.013926911466676989	5.838483720853767	1.0034517548313977	7.0
170.0	0.02152296201650658	0.0093959074859200492	-0.0006317191247037085	5.8507584307402087	0.9965529435280287	7.0
171.0	0.003940659057150353	0.0013943707747796075	-0.0099751085328863148	5.7924578755586911	0.9999953016405736	7.0
172.0	-0.0005766412877513255	0.0022198996055277365	0.008248605065158926	5.7503645075412706	1.0034517548313977	7.0
173.0	-0.0048829957527274231	0.0017832267760638787	0.0078193559056741468	5.7245263026922135	1.0034517548313977	7.0
174.0	0.010606135847102974	0.0082471899907931301	0.0070681663732051758	5.6563672841783106	0.9965529435280287	8.0
175.0	0.022596666161305408	0.018372508802476865	0.010348207831781087	5.5589594706817644	0.9965529435280287	8.0
176.0	0.0044934320549849735	0.0042075494211663497	0.0035845141343284898	5.4990745864814219	1.0034517548313977	8.0
177.0	-0.00081141825908222914	-0.0029183729404206535	-0.0010901731926448166	5.4822186471173575	1.0034517548313977	8.0
178.0	0.0013966143555991448	0.0081888128872175843	0.014319254301699752	5.406457142368069	0.9999953016405736	9.0
179.0	-1.2153019100492879e-05	0.0058674890545212695	-0.004399117379970896	5.370140842068527	0.9965529435280287	8.0
180.0	0.0038808584399054533	8.2610055515235092e-06	0.002857915245284455	5.276038640220734	1.0034517548313977	8.0
181.0	0.015193856130631154	0.0088633602606730533	0.023579980468459372	5.2221600454981267	1.0034517548313977	9.0
182.0	0.012816580103302134	0.011719996432686553	0.0055275548504937488	5.1803301466319205	0.9965529435280287	9.0
183.0	0.011470463186645005	0.0037398427256307527	0.0006894002336306224	5.1306476654864088	0.9999953016405736	9.0
184.0	-0.014434378231018525	-0.0034321490433549249	-0.0068692826618348786	5.1074890503112131	0.9965529435280287	8.0
185.0	-0.0027655542098826177	-0.0034307040331397376	0.00619511306706061	5.0823559917457253	0.9965529435280287	8.0
186.0	0.0075287077070855853	0.009730926638521032	0.0080226936632463944	5.0180183185588012	1.0034517548313977	8.0
187.0	0.0034036530756068888	0.0045959700087704631	0.01518040705724942	5.0168643177096621	1.0034517548313977	8.0
188.0	0.017208668361912711	0.011010368604046767	0.013064521184897735	4.9868324298475066	0.9999953016405736	9.0
189.0	0.015169929585237309	0.017405471663398647	0.0054744752711172948	4.9180704483258664	0.9999953016405736	10.0
190.0	0.013965625663031327	0.016892553481887271	0.020955264325121709	4.8537729928390423	1.0034517548313977	10.0
191.0	0.0067071550659153073	0.011260827624284334	0.016138163966227297	4.8033896434579688	1.0034517548313977	10.0
192.0	0.0052216460142248886	0.00022843271973904677	-0.0061849746746131529	4.8024059528308563	0.9965529435280287	10.0
193.0	0.0042545428324320261	0.0056529381996704986	0.0030321290016981639	4.7615000305808834	0.9965529435280287	10.0
194.0	0.01452680116048434	0.0059345255535107749	0.0071102392111572765	4.7240131452339194	1.0034517548313977	10.0
195.0	0.0046992725127769364	0.0063071580793196969	0.016223789843989006	4.7131317062620033	0.9965529435280287	10.0
196.0	0.0004115343499770524	0.010691206735391978	0.000376132288850764	4.6427828116897585	1.0034517548313977	10.0
197.0	0.014022722139452395	0.0025945169915614213	0.0097921452625941013	4.6560564152299584	0.9965529435280287	10.0
198.0	-0.0086198144307361863	0.0004578279524499046	-0.0074687638026777331	4.6483600535589824	0.9965529435280287	9.0
199.0	0.0037377873915513671	5.7372660067056547e-05	0.0060162438422304704	4.6313070636892411	1.0034517548313977	9.0
200.0	0.0067687209081035565	0.0011858033436061705	0.0077079741126382384	4.6635003996868161	1.0034517548313977	9.0
201.0	-0.0014163480412372059	0.010210294717098639	0.011226262244491234	4.6343802842608728	0.9999953016405736	10.0
202.0	0.022400507586969903	0.016214487397882019	0.011058626692150769	4.5852111637346029	0.9999953016405736	10.0
203.0	0.0058945141135199608	0.012632362536292713	0.016042813678356777	4.545730265913174	1.0034517548313977	10.0
204.0	0.0032982878276554828	0.0075304669238675237	0.0099598127941165626	4.5442959496498379	0.9965529435280287	10.0
205.0	0.021296698518397494	0.0060142444136223883	0.0034092344227187876	4.535928617661078	0.9999953016405736	10.0
206.0	0.0016701797950739172	0.0066724903000592306	0.011185932193302106	4.539555771933899	0.9999953016405736	10.0
207.0	0.006626856944478593	0.011066622518779434	0.0041478457553539017	4.4937960286326142	0.9965529435280287	10.0
208.0	-0.0012505771933689069	0.0027381585486442594	0.0038687674590369703	4.5132519749978508	0.9999953016405736	9.0
209.0	0.012677836643780999	0.0064921984694569779	0.010519734257249003	4.4879507791465629	0.9965529435280287	10.0
210.0	0.013919561667285335	0.0048183949538683213	-0.0025760281619338077	4.4985225864155627	0.9999953016405736	9.0
211.0	0.0037426737274112165	0.0086475851433265027	0.019178980485282715	4.4816735341175047	0.9999953016405736	10.0
212.0	0.013203768394943333	0.017250161650502915	0.018436961382140293	4.4617123202416105	0.9965529435280287	10.0
213.0	0.00046730971128564058	0.0020293377842225402	-0.0059174469507395078	4.4822073561782547	1.0034517548313977	9.0
214.0	0.0085928965156689407	0.0045329061530757775	0.014973794360702092	4.5060950164854106	0.9999953016405736	9.0
215.0	-0.0017067715426116459	0.0069218406064710525	0.0039040316833956756	4.5218795569359109	0.9999953016405736	9.0
216.0	0.014633472674699805	-0.0004621949272703707	-0.010184524962180308	4.543035458284109	0.9999953016405736	8.0
217.0	-0.011309707664736907	-0.0069168017610175825	0.0069069543944394463	4.6073104701053822	0.9965529435280287	7.0
218.0	0.0035384666272446352	-6.9119601534994857e-05	0.00094853915855258597	4.6174116577062927	1.0034517548313977	8.0
219.0	0.0083224570523314223	0.017497763853225712	0.020095125813622994	4.6598571505564719	1.0034517548313977	8.0
220.0	0.020073301686907491	0.012670163151825148	0.010306452445712377	4.6639734721132493	1.0034517548313977	9.0
221.0	0.01674979351767053	0.017621070206564865	0.0033694233582051702	4.6235439117432282	1.0034517548313977	10.0
222.0	0.0046194479178851555	0.016212041152185164	0.023957361624593554	4.597436771010309	0.9999953016405736	10.0
223.0	0.010312971491616973	0.001533450548316162	-0.0096771283164187594	4.6049594257304651	1.0034517548313977	9.0
224.0	0.0092605134203788686	0.0083932744231260958	0.016536110654841951	4.5776104698364746	1.0034517548313977	10.0
225.0	0.0010614892922204966	0.0057070838838401139	0.0055946282679117942	4.6064378760694833	0.9999953016405736	9.0
226.0	0.0026342879221826765	0.0015133969123525826	-0.00033126891444534845	4.6054122197381862	0.9965529435280287	9.0
227.0	0.016454855653746159	0.012298193538400115	0.011361976332312784	4.5704098629283392	0.9999953016405736	10.0
228.0	0.0035204749566726257	0.0059951039599762113	0.0051127410134846896	4.5895186414008053	1.0034517548313977	9.0
229.0	-0.0038281052538016169	0.0012181961500817851	0.0055422789618972401	4.5952323687698744	0.9999953016405736	9.0
230.0	0.0072650362525593648	-0.0010663299290362138	-0.0061648053723106777	4.619026196459397	0.9965529435280287	8.0
231.0	-0.011859106378755591	-0.0099610733197884049	-0.0035713624350457995	4.6663817837886326	0.9999953016405736	7.0
232.0	-0.0082379700773737019	-0.0083494674901192223	0.0033367664687860565	4.751523021853723	0.9965529435280287	6.0
233.0	-0.0061922291156563669	-0.0053914619664191532	-0.00091137838788346581	4.8226970968463183	0.9965529435280287	6.0
234.0	-0.0005934025163901735	-0.0024372705906108849	-0.010477912844299164	4.9060474207160825	0.9965529435280287	5.0
235.0	-0.012604643294507778	-0.0087681133083024609	0.0034071201940113482	4.9947976672138754	1.0034517548313977	5.0
236.0	-0.00023570562573599352	0.0027747315785640048	0.00068417492944417013	5.078261846691114	0.9965529435280287	5.0
237.0	0.0018088929720588842	0.0011776686675638026	-0.008855042142089542	5.1353898285101334	0.9965529435280287	5.0
238.0	0.006683467926985931	-0.0029592211869806095	-0.00052225579667863897	5.2346961625300183	0.9965529435280287	4.0
239.0	-0.03363968901869735	-0.017337344412213185	-0.0095220236689234072	5.3625636670792725	1.0034517548313977	3.0
240.0	-0.0040189674770810813	-0.017372058346329933	0.0049868971060979539	5.5581823251058591	0.9999953016405736	3.0
241.0	-0.014846203618914228	-0.0044965738452689419	-0.014700338297905013	5.7292154518704752	1.0034517548313977	2.0
242.0	-0.0071512045370347443	-0.0062818724123938352	0.0081468048404908511	5.8686299542015945	0.9999953016405736	3.0
243.0	0.010260263548021703	0.0071165933925245173	-0.016168166998038691	6.0200561925349483	0.9999953016405736	2.0
244.0	-0.0044032795628878019	-0.0083129424030735088	0.003295030059691284	6.1284679497641479	1.0034517548313977	3.0
245.0	0.017666566976752202	0.012509387688100254	-0.0077178131486014268	6.2174573737204968	1.0034517548313977	3.0
246.0	-0.013517145782062173	-0.00083921241839948757	0.0073770025173223175	6.3287918647590802	0.9999953016405736	3.0
247.0	0.016084640307761133	-0.0015183412071977653	-0.010439816845468131	6.4167720148649758	1.0034517548313977	3.0
