time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY
37.0	0.0015989266083666909	0.00076432804411741273	0.0059161374335581218	49.539447984840692	1.0006318886798236	0.00032924607998974231	-0.0066276108710774384
38.0	-0.00098977725286775176	5.1277795789950176e-05	-0.0098379517910913705	49.778013758784567	0.99875339080440195	-0.0021552681388108397	-0.018463046229854063
39.0	-0.00070987560237401048	-0.0014387669182620577	-0.0020146303234482854	50.262910550833674	1.0006318886798236	-0.0042589231650496107	-0.010958430165940225
40.0	-0.0014000368645892269	-0.00087067042206623313	0.0017544163712217564	50.140037209569698	1.0006318886798236	-0.0041149491949721284	-0.001355417854150831
41.0	-0.0022118877381502866	-0.0019037444982552554	-0.0099149853398341481	50.610509631115086	0.99999876344667316	-0.0050892389941354921	-0.01603774933174873
42.0	-0.0014743074628251751	-0.0017099567385514547	-0.0021527117747068836	50.576353438861609	0.99936726216832439	-0.0064836552137332859	-0.01608847801037494
43.0	-0.001809225579818774	-0.0016441733785004242	0.00091521707668706931	50.668666322742418	1.0002901601521204	-0.0075451732969371577	-0.011317321431780769
44.0	-0.0022405895787742658	-0.0025504773163786965	-0.010935341106017571	51.123288829974392	0.99936726216832439	-0.0093021834321067587	-0.026269849453631311
45.0	-0.0010249860480411321	-0.0009587866163971448	0.0076566313884358639	50.59014102559604	0.99936726216832439	-0.011025298092621316	-0.024529355498753569
46.0	-0.00086094550833015759	-0.001201941038238008	-0.0012001253252702515	50.821802177467227	1.0002901601521204	-0.012278516926649274	-0.01589152903293245
47.0	-0.0014875713407822566	-0.0016200212602650588	-0.0030405003638256378	51.049800566696653	1.0006318886798236	-0.012459771268652275	-0.016917399073309802
48.0	-0.0029802600651493982	-0.0026071902290774052	-0.0091168603340505694	51.510345107464545	1.0002901601521204	-0.014196291075663448	-0.027788675778582128
49.0	-0.0018776334000016881	-0.0019412529256421784	0.0016136496360676933	51.350761608160283	1.0002901601521204	-0.014233799503050371	-0.016260040802680287
50.0	-0.0013458179514131974	-0.001510736968773907	-0.0050546466195293682	51.299297329346466	0.99875339080440195	-0.014034579733272823	-0.019161975647502771
51.0	-0.0023929035639620455	-0.0019588919533908289	-0.0042340073530986455	51.500234644231512	0.99875339080440195	-0.014349298308163227	-0.024311200077288486
52.0	-0.0022154367817548426	-0.0028688516411954357	-0.00025587420604900046	51.966242694229834	1.0012508247997367	-0.014667672632979967	-0.013631733177319916
53.0	-0.0024885989046379287	-0.0025587889169373934	-0.002068501239466114	52.038258473373354	1.0012508247997367	-0.016267674933520215	-0.023356865805221894
54.0	-0.0021036847660924618	-0.0017693206873552469	-0.0023281543074211708	51.866292948222281	0.99999876344667316	-0.016835054582637454	-0.024484894787372813
55.0	-0.00030381413837643478	-0.001450983526377847	-0.0011463366712705092	51.816519144191517	0.99970770994891978	-0.016666016848750242	-0.022590731094817684
56.0	-0.001339749690277392	-0.00056633348668500005	0.0027068757542298982	51.516462508231854	0.99936726216832439	-0.014625160106357837	-0.010766995006537217
57.0	-0.0022407258864085566	-0.0017016067126642831	-0.008087897590625559	51.973159205605107	0.99936726216832439	-0.014385513893379942	-0.020468542233230469
58.0	-0.0016924967923519496	-0.0015616566719416358	0.0017446147243094234	51.923975572237445	0.99999876344667316	-0.014436433596547671	-0.013669280889391677
59.0	-0.0011430799688010307	-0.0012111409377435489	0.0017874164997082609	51.884895147385954	1.0006318886798236	-0.013688682580900391	-0.0076478570365847709
60.0	-0.0023689802321249509	-0.0022278582244033007	-0.01102202111398265	52.336633473051045	0.99970770994891978	-0.013047689164108256	-0.01841400394451842
61.0	-0.0011876231223775235	-0.0020412839716454911	-0.0013743894549222979	52.270018294643251	0.99936726216832439	-0.012530184218816354	-0.017719892159974604
62.0	-0.0029134937991441845	-0.0019571740464265908	-0.0010488531170560478	52.328339842518773	0.99970770994891978	-0.012718037577887698	-0.016440590969609481
63.0	-0.0010013460487141579	-0.0013242149439778306	0.00049544440868309891	52.14927906769524	0.99936726216832439	-0.012591268995487681	-0.014798809889655873
64.0	-0.0015901266194671138	-0.0013554837416249743	0.00083530507417006739	52.220918232095904	1.0002901601521204	-0.013380419250427655	-0.016670380569715704
65.0	0.0009935500738809111	0.00016870303510696516	0.0087799410303299741	51.680882013272182	1.0006318886798236	-0.011510109502656407	0.0001974580512398294
66.0	-0.0010350650288653007	0.00025535690106726072	-0.0021058780394345167	51.652195268516195	0.99999876344667316	-0.0096930959296475105	-0.0036530347125041107
67.0	0.00031461479116789981	-0.00023828714953832986	-0.0039838214727081489	51.731395085976658	0.99936726216832439	-0.0087202421414422915	-0.0094242726849205205
68.0	-0.00048215128698081422	-0.00060811477951450144	0.0039286165130141271	51.825917978956191	1.0012508247997367	-0.0071004986965534922	0.0055263649420762562
69.0	-0.00089698122633063981	-0.0011280054170579312	-0.009012642638872137	52.035995928333733	0.99970770994891978	-0.0061872201419659323	-0.0021118882418735829
70.0	-0.0016847355815936549	-0.0017588426943919711	-0.0023931651479489613	52.244835056335972	1.0002901601521204	-0.0059888887899313126	-0.0034562002727664964
71.0	-0.0021287768046125422	-0.0017744921271740655	-0.0020854871242050876	52.310577961824457	1.0002901601521204	-0.0064391659731275475	-0.006037131805654683
72.0	-0.00085338782118560275	-0.0014841973595032254	-0.0011655322463548501	52.255610893159123	0.99999876344667316	-0.0065678795910057985	-0.0080379691261796005
73.0	-0.0018893656548120141	-0.0015363239530425954	-0.0030096834046990928	52.31754474862403	0.99970770994891978	-0.0082729065791553591	-0.019827593561208667
74.0	-0.0014159511392604074	-0.0025431073973456453	-0.0032923692446382713	52.779683238526125	1.0012508247997367	-0.011071370877568265	-0.021014084766412422
75.0	-0.0054973928384072224	-0.0034157596917296917	-0.016145545507050496	53.203091379130967	0.99875339080440195	-0.014248843419759627	-0.033175808800754769
76.0	-0.0022339168335203663	-0.0033485208369181674	-0.00031938425915023494	53.231159725216706	0.99936726216832439	-0.016989249477163293	-0.037423809572919131
77.0	-0.0041393572176107174	-0.0032672572708156711	0.001574576246864634	53.421238606977916	1.0012508247997367	-0.019128501330921033	-0.02683659068718236
78.0	-0.0027582289554899386	-0.00288761136970761	-0.0061543009106839186	53.45499942948193	0.99999876344667316	-0.020257270006236672	-0.030597726449917317
79.0	-0.00098975484901697719	-0.0024468523081044857	-0.0012933870862466001	53.368255601675266	0.99970770994891978	-0.020929630187167092	-0.02980562641195883
80.0	-0.0024207669607472226	-0.0022949726015026872	-0.00127832533152894	53.409411944650479	0.99999876344667316	-0.021740405429166554	-0.02991841949713292
81.0	-0.002546361442549161	-0.00066104656509446968	0.0066830047777626245	52.82045435378339	0.99970770994891978	-0.020865128041218428	-0.020225731314671203
82.0	-0.00083820945439150307	-0.0016933874188458375	-0.0063318686492073173	53.276541778627205	1.0002901601521204	-0.02001540806271862	-0.023265230719240249
83.0	-0.0014949675484068337	-0.001577126580001309	-0.0012304221968817419	53.203797127856376	0.99999876344667316	-0.018176774950990238	-0.0083501074090714944
84.0	-0.0017931944679840939	-0.0007116046243418328	0.0037224713940047227	52.877877013254015	0.99999876344667316	-0.015539858738413903	-0.0043082517559165368
85.0	0.0008302805916962086	-0.00026021873285220209	0.0036167153822730391	52.710537137393466	1.0006318886798236	-0.012532820200450434	-0.0022661126205081317
86.0	-0.00027025273402925265	-0.00050175315721157077	-8.4343487718241406e-05	52.790523691249128	1.0012508247997367	-0.010146961987954395	0.0038038448024575455
87.0	-0.0018257293048924428	-0.0017335441140449159	-0.0081202185740565369	53.255366199717756	1.0012508247997367	-0.0094336537938948251	-0.0030229866853523912
88.0	-0.0021737140773114838	-0.0010157929760381545	-0.001145780840116073	52.921626343612587	0.99970770994891978	-0.0081544741684302924	-0.0028904421939395242
89.0	0.0020035633714334811	0.00037944794151467676	0.0095137868009007587	52.361527089184747	1.0002901601521204	-0.0071139796618211459	-5.9660170801389967e-05
90.0	0.0011998803862982577	0.0016517927954151634	0.0048408957352366055	51.817910921124373	0.99936726216832439	-0.003768799447560145	0.011113104213642533
91.0	0.0024198310663765543	0.0025802770889247206	0.011802039955128629	51.310583644758935	1.0006318886798236	0.00038860422136588468	0.024145566365652904
92.0	0.0017570723855906412	0.0021193612162035969	-0.002908998773645699	51.301706669157802	0.99970770994891978	0.0032195700619113143	0.017514096198002482
93.0	0.0028802043528299848	0.0021127528600082268	0.0048649543972996145	51.04315654597206	0.99999876344667316	0.0055925416547717433	0.018762335213029058
94.0	0.001454427931566471	0.0013464136003007443	-0.0009391741377879903	51.154885495881324	1.0002901601521204	0.0074407084122840583	0.017907504562959309
95.0	0.00084982952833900782	0.0015829936860167759	0.0050247817143693752	50.900933543949947	1.0006318886798236	0.01075724621234575	0.031052504851385221
96.0	0.0018812081958878846	0.0015819029093360193	0.0037836430959097278	50.794007073101064	1.0012508247997367	0.013354942097719924	0.035981928787411022
97.0	0.00031941311522665217	-6.666077850892016e-05	-0.012729438493602974	51.27290632620862	0.99970770994891978	0.012908833377696327	0.013738703492907289
98.0	-0.00059047327348493717	0.00086579557552712849	0.0066753935076657722	50.751735648964157	0.99936726216832439	0.012122836157808292	0.015573201265336456
99.0	0.0031441411445591871	0.002059345312293237	0.0088974675459239094	50.258473362899743	0.99970770994891978	0.011601904381176809	0.012668628856131736
100.0	0.0019986709727399798	0.0030588308877992354	0.012752292960796829	49.802170240402113	1.0012508247997367	0.012541374052772447	0.028329920590574265
101.0	0.0027461405712676523	0.0022306775129543599	-0.0095360072970287479	49.922830526935215	0.99875339080440195	0.01265929870571858	0.013928958896245902
102.0	0.0025071223912196405	0.0017779904263524049	0.0066866040413204875	49.827412528411621	1.0002901601521204	0.013090875531770241	0.02155473707535438
103.0	0.0018270271749358802	0.0021485507219582978	0.0070634196835321905	49.613003140380577	1.0012508247997367	0.013656432567711763	0.023593375044517195
104.0	0.0016376611640172012	0.001771571197780597	-0.0028737638180706959	49.634631093038202	1.0002901601521204	0.01384610085615634	0.016935968130536772
105.0	0.0026144442581474969	0.0025599138369201135	0.0050276404054927504	49.17069150511437	0.99936726216832439	0.016472675471585374	0.034693047029632496
106.0	0.0014073526872362407	0.00080830706283130382	-0.001826406342776199	49.685319315340273	1.0012508247997367	0.016415186958889549	0.026191247179190524
107.0	-0.0001985339514674056	-0.00012451496644727555	-0.0069254650298047338	49.935847431646998	1.0002901601521204	0.014231326680149037	0.010368314603461881
108.0	-0.0010067513689133722	-0.00022451085748809163	0.0029904332323016369	49.945115450605073	1.0012508247997367	0.01094798493486171	0.00060645487496668871
109.0	0.0017216894638132363	0.0011561422447641245	0.0019623921956462009	49.460333091320635	0.99936726216832439	0.0098734496666714744	0.012104854367641638
110.0	0.00056090087151217105	0.00096076356819274622	0.002021187131420854	49.4757073843843	0.99999876344667316	0.0090562228085118157	0.0074394374577420042
111.0	0.0016090016056260481	0.000103716598879533	-0.004851266798076681	49.725595004539883	0.99970770994891978	0.0070113886854330509	-0.0044752490238668674
112.0	-0.0014122468143271671	0.00023363813559806879	-0.0012046897943585044	49.604113728310239	0.99875339080440195	0.0054734556232505227	-0.0028061750001546759
113.0	0.0010664381190093053	0.00084312802975294865	0.0098551592474853678	49.377850642745607	1.0006318886798236	0.0037566698160833578	0.0020213438418379415
114.0	0.00016179970517415931	0.00018067545290834097	-0.0078747955903384348	49.625647170559638	0.99936726216832439	0.003129038206160395	-0.0040270454057242944
115.0	-6.2712504502959732e-05	-1.5517158387989838e-05	0.0039501490300035691	49.636193020421807	1.0006318886798236	0.0032380360142196807	0.0068485686540840085
116.0	3.6730815835550601e-05	-0.00026699831350618375	-0.0077318864727449199	49.737773081561585	0.99875339080440195	0.0031955485582015886	-0.0038737510509625483
117.0	-0.0015762176493674396	-0.001645297955883418	-0.004933374449914707	50.211694356200738	0.99970770994891978	0.00039410835755404605	-0.010769517696523456
118.0	-0.0036493992590047597	-0.0026590355200437621	-0.0061666378303961711	50.678470632018829	1.0002901601521204	-0.0032256907306824623	-0.018957342658340481
119.0	-0.00033692675476237888	-0.00088427931437040641	0.010726401484512316	50.176313386543484	1.0012508247997367	-0.0042136866439324017	-0.0033796743757514847
120.0	0.00043379086678863032	0.00082506007015759053	-9.4547125384369934e-06	49.676374062722324	0.99875339080440195	-0.0036222647093728799	-0.0021844392939314172
121.0	0.00073413881286299443	-0.0006044049785514094	-0.001964442994457638	50.169384875337123	1.0006318886798236	-0.005069797717677238	-0.014004041535874423
122.0	0.0013940846958186981	0.00075057511495302265	0.0078255239496889395	49.688453685462463	1.0006318886798236	-0.0044998980556325563	0.0016962780041529513
123.0	0.00020564535328615463	0.00077217852847799584	5.7156736361196891e-05	49.704022272467583	1.0006318886798236	-0.0037122023687665706	-0.0021967142894894209
124.0	-0.00024996328736026641	0.00029296091684161141	-0.0017866333748972618	49.828643200795312	1.0006318886798236	-0.0031522431384187755	0.0037485388083582372
125.0	0.00053951051351419643	0.00018544038928647311	1.7319015089167777e-05	49.83677225120838	1.0006318886798236	-0.0013215047932488844	0.0086992322733621119
126.0	0.00032517523516384372	0.00077318276571491928	1.5084275572840866e-05	49.590882654241447	0.99936726216832439	0.002110713492509797	0.014880954379331124
127.0	0.0013735568079857874	0.00059351156745068856	4.1774283230378018e-06	49.594518984359553	0.99936726216832439	0.003588504374330892	0.004158730323141846
128.0	-3.6040070254816925e-05	0.00048166347762590433	0.0059164236863016306	49.616199610246255	1.0012508247997367	0.0032451077817992058	0.010084608721981914
129.0	0.0013115115241200126	0.0017815765668798278	0.0049176407058286742	49.154710055827678	1.0002901601521204	0.005631089327230443	0.016966692422268226
130.0	0.00036477813276580839	0.000835768973627804	-0.0047731061117131102	49.417407424967614	0.99999876344667316	0.0057162831859052243	0.0043680623608661762
131.0	0.00079568244808836397	0.000539356775204336	0.0020272222043273835	49.435777418428437	1.0006318886798236	0.0054834614326315645	0.0063381278288323628
132.0	-0.00033843957430335081	-0.00083780101705510646	-0.0097899517957458215	49.920602300798201	0.99999876344667316	0.0043526994987348466	-0.0016651905920161969
133.0	-0.0016719606894921579	-0.00086586336591509827	-6.7919358669010776e-05	49.911940826822892	0.99999876344667316	0.0033013957435332753	-0.0017504289657743755
134.0	0.00018551776434549971	-0.0003401520793320234	0.0037694408279647096	49.800788578572515	1.0006318886798236	0.0021880608984863326	0.0020039275866174933
135.0	0.0006724220704528161	-0.00014522114254722496	0.0019426416869385843	49.812736836691883	1.0012508247997367	0.001449328188488419	0.0039423918452330398
136.0	-0.00079459747326438013	-0.00010841995941635041	-0.0078350153011139678	49.799041704946497	0.99875339080440195	0.0008592447514461643	-0.0098090471421825587
137.0	0.0011286504387244545	0.00010454057188469257	0.0096208544683709096	49.701028395560812	1.0012508247997367	-0.00081779124354897093	-0.0051058333796403232
138.0	-0.00068203816113032723	-0.00040025128191190085	-0.0098502938197015943	49.939560362222778	0.99936726216832439	-0.0020538114990886758	-0.010183021087628807
139.0	-0.0007542006478931107	0.00015405683248403967	0.0078896783668498394	49.69973678501448	1.0006318886798236	-0.0024391114418089721	-0.0043205649251063516
140.0	0.00038228569660692102	0.00094336779657866465	0.0020223989904721851	49.464646671931945	0.99999876344667316	-0.00065794262817520099	0.007491785861111655
141.0	0.0011625475814358577	0.00047602837118776442	-0.00178507412335982	49.588253665960607	0.99999876344667316	0.0006839491089276617	0.0057746310964208458
142.0	0.00039284099911363057	0.00061940655982528625	0.0018486766220056072	49.485143281023362	0.99999876344667316	0.0016435077480849714	0.0038538668904617435
143.0	0.001287019518427801	0.00083752793136815384	0.0038544390199153344	49.392253008256141	1.0006318886798236	0.0026262568220003502	0.0057656642234384936
144.0	0.0016888855005756653	0.0010414308770820835	0.0019079991964736642	49.302424044303763	1.0006318886798236	0.003776107658498784	0.015508678721026126
145.0	-0.00092501079100415495	0.00050822238041381418	-0.0076604509447606439	49.415536971406318	0.99875339080440195	0.0041797894670279057	-0.0017726266921054279
146.0	0.00031523665195276607	-6.9248298814494902e-05	0.0011520455352569403	49.532951816728826	0.99970770994891978	0.0045107924501253116	0.0092297126628531068
147.0	0.0016373669056899409	0.0012598442658842135	0.0078477567021595362	49.064251035512996	0.99970770994891978	0.0056165798835254854	0.0091877909981628036
148.0	0.0016156215460343404	0.0011954055892802185	0.0049233728921758146	49.100472114248802	1.0012508247997367	0.0058686176762270392	0.012088764899866433
149.0	-5.8547134862418915e-06	0.00032097795856489419	-0.011690143705232581	49.34601687015298	0.99875339080440195	0.005713567263604169	0.0021836953179936724
150.0	-6.764137076231691e-05	-1.7162062228237573e-05	-3.4683902750076712e-05	49.342508218673345	0.99875339080440195	0.0050769986415506452	0.00030033479323798851
151.0	0.0011493593393359092	0.00066232304235680495	0.0078699412251250767	49.113796441501499	0.99999876344667316	0.0049017937525392963	0.0043158369984477307
152.0	-0.00044208177299664975	3.4798562202897898e-06	-0.0078364116969005249	49.357261150221618	0.99875339080440195	0.0038638427316775026	-0.0054285738949264584
153.0	-0.0011809586594626609	-0.00079849283694799489	0.00082207009962620425	49.607311609226599	1.0002901601521204	0.0025571275143156935	0.0030539471494603898
154.0	-0.00016224360415284522	-0.00031631972692913735	-0.0010944154097567438	49.489047729527805	0.99936726216832439	0.0023100560862010511	0.00080748620444670571
155.0	-0.00031706493489069842	8.3116407212147081e-05	0.0057794349350615004	49.389919343700598	1.0006318886798236	0.0011333282275289847	-0.0012608355626513301
156.0	-0.00044618182084232849	-0.0011025794640859843	-0.01071616101436601	49.869746451035638	0.99970770994891978	-0.0011646568258372181	-0.016900369469193155
157.0	-0.00084027685709875399	-0.001047517837019063	0.004763360514109749	49.873216454347805	1.0012508247997367	-0.0025331526214211753	-0.00044686524985082521
158.0	-0.0034224925937738071	-0.001369066066086333	-0.0099173011192876803	50.10114084206478	0.99936726216832439	-0.0038850566252792706	-0.010329482466388429
159.0	0.0012565907433641499	-0.00094115240778580578	0.0046219699476075515	49.97808361144893	1.0002901601521204	-0.0054885320754218814	-0.013577453743905954
160.0	-0.0025582755425936909	-0.001890918209004111	-0.0079190772954678135	50.453012249259736	1.0002901601521204	-0.0073829301406462822	-0.013660119342473243
161.0	-0.000729732421188789	-0.0010006236505086807	0.0020207898608122221	50.181950863585939	0.99970770994891978	-0.007585060954206968	-0.012461399581287225
162.0	-0.00059940819590709182	-0.0007048966051630412	0.00082913778200177646	50.170579943703579	0.99999876344667316	-0.0079736378324408719	-0.010537846389528704
163.0	-0.0023933537265263816	-0.00084495700209852309	-0.0038993825291653295	50.266061944291629	0.99936726216832439	-0.008901711241751542	-0.020216663853755534
164.0	0.0004898807965478813	-8.5595277218519783e-05	0.0058717088251687422	50.010721156105888	0.99999876344667316	-0.0078847270548840775	-0.003628794014220782
165.0	0.0007950054467229517	0.00034326900844838804	-0.00018408478522768945	49.890893919106468	0.99936726216832439	-0.0064939402094166265	-0.0085762393135582204
166.0	0.00032765400871737071	0.00056759299975839284	0.0047098701142058719	49.78508094436264	1.0002901601521204	-0.0045572811435719007	0.0060509319199353317
167.0	0.0010477356636768853	0.00048985645680477141	-0.004826552069167489	49.777755091755296	0.99875339080440195	-0.0031262722789813235	-0.0033975900968397088
168.0	-0.00077418435597387258	-0.00036105758195703608	0.0018908962522423689	50.030312496936325	1.0006318886798236	-0.0015964116519342486	0.0064123834508704736
169.0	-0.0012294702133217594	-0.00060321615073721802	-0.0077857347138334809	50.123271849756215	0.99875339080440195	-0.0011990041521627859	-0.0033941411237752295
170.0	0.00030286004731605587	-0.00091354696973633409	0.0028995659921311479	50.229080413660562	1.0002901601521204	-0.0014076545167360788	-0.0013237129136458581
171.0	-0.00011398808391871462	-0.00036939412058689669	-6.6555704094861667e-05	50.102122120596199	0.99970770994891978	-0.00093209163522445238	0.0025091139114246097
172.0	-0.00059252758279604301	-0.00031201989995510715	-0.0030814683340967264	50.082876947156841	0.99875339080440195	-0.0011585162579610397	-0.0064440632478408588
173.0	-0.00033443555461709629	0.00033422144208405946	0.0058291647154991022	49.829158468679509	0.99936726216832439	-0.0011675638243253683	-0.00043081374711406717
174.0	-4.3799270283528813e-05	-0.00028041388145916279	-0.0029349080585610032	50.072017936616483	0.99970770994891978	-0.0020155707055429239	-0.0080755919198809423
175.0	-0.00020936669476734338	-0.00063307177826099625	-0.0049178938926535132	50.164744538228256	0.99875339080440195	-0.0031384989406086916	-0.0081669337433669664
176.0	-0.0002475143440732186	-0.0002761898679568553	0.0076459020725774263	50.050268210679974	1.0006318886798236	-0.0030536312266085108	-0.0024119279230319091
177.0	0.00042913119896237362	0.00021779262103094332	-0.0021600080562991231	49.928163766967465	0.99936726216832439	-0.0022326224548403495	0.0032137987345024488
178.0	-0.0012062117940148109	-0.0005249187451350501	-0.0020370270057945561	50.170670117762086	0.99999876344667316	-0.0018439942302390655	-0.0017227942634232551
179.0	-0.00073136770269743856	-0.00014160884096647841	0.0057066190499261982	50.062705677447497	1.0012508247997367	-0.0016162089506186472	0.0040503804905978047
180.0	-0.00092759199859360209	-0.0013160337823330259	-0.015735672765891495	50.525842056903834	0.99875339080440195	-0.002620222832996566	-0.0086038239411969641
181.0	-0.00010387027718405939	-0.00073885213351321255	0.0038100680341883741	50.246850374465616	0.99875339080440195	-0.003693296408593838	-0.010622920622507692
182.0	0.0002845142447867044	0.00017452116539895535	0.0078053849993133806	49.994632142526214	0.99999876344667316	-0.0032383613617357199	0.00011737243536669162
183.0	0.00039737537409001433	-0.00037804630404547623	-0.0059955075432456262	50.230799598666387	0.99936726216832439	-0.0029833358875201998	-0.00096024121522542139
184.0	-0.0018252081559937405	-0.00072162700581923644	0.0020589684993645996	50.339827595756702	1.0006318886798236	-0.003428773025382581	-0.0065471747884382481
185.0	-0.0011126718056220231	-0.0011793898128975577	-0.0051199221027282693	50.573782400411361	1.0002901601521204	-0.0048259554593110821	-0.0095070888348673943
186.0	-0.0024991384670898231	-0.0022782443864597379	-0.0049679287856234655	51.050837271239594	1.0012508247997367	-0.0065792811006357699	-0.012437990614696304
187.0	-0.0020301520657595162	-0.0019105564392705165	-0.0050129422647589017	51.010028037563622	0.99970770994891978	-0.008348228698939808	-0.023157551929381404
188.0	-0.00030087337793127666	-0.00092259527257998464	0.0056490606543360133	50.733913329102641	1.0002901601521204	-0.0079547901891867667	-0.0017728185091538951
189.0	-0.0008272269624345352	-0.00060299039584421621	-0.0010171784114973992	50.71382344623941	0.99999876344667316	-0.0078189284515177704	-0.0066000649548396684
